INPUT NAME, N, P, R, DISTRIBUTE_READ, TIME, TIME(DD), TIME(BS), TIME(PV), TIME(FE), TIME(FE-PV), SPEEDUP, SPEEDUP(DD), SPEEDUP(BS), SPEEDUP(PV), SPEEDUP(FE), SPEEDUP(FE-PV) 
matrix_512_0.txt, 512, 2, 64, 1, 592.279850, 70.547997, 19.271954, 113.473351, 502.459900, 388.986549, 1.235342, 2.127147, 0.958180, 0.331866, 1.120758, 1.350890
matrix_512_0.txt, 512, 4, 64, 1, 719.311039, 62.384907, 29.252060, 179.730087, 627.674072, 447.943985, 1.017179, 2.405486, 0.631272, 0.209525, 0.897179, 1.173089
matrix_512_0.txt, 512, 8, 64, 1, 834.748955, 34.703884, 36.156948, 259.494110, 763.888123, 504.394012, 0.876513, 4.324184, 0.510718, 0.145121, 0.737197, 1.041801
matrix_1024_0.txt, 1024, 1, 64, 1, 5113.861221, 611.963928, 73.033035, 191.840469, 4428.864258, 4237.023788, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 2, 64, 1, 4751.690216, 276.665100, 397.193085, 423.229645, 4077.832031, 3654.602386, 1.076219, 2.211931, 0.183873, 0.453276, 1.086083, 1.159367
matrix_1024_0.txt, 1024, 4, 64, 1, 5333.319275, 244.763947, 409.940094, 619.778992, 4678.615234, 4058.836243, 0.958851, 2.500221, 0.178155, 0.309530, 0.946619, 1.043901
matrix_2048_0.txt, 2048, 16, 16, 1, 25794.809464, 248.870010, 9972.669922, 3350.787842, 15573.269531, 12222.481689, 1.425283, 9.206763, 0.028986, 0.247456, 2.195079, 2.729018
matrix_1024_0.txt, 1024, 8, 64, 1, 3317.543167, 128.807053, 111.699005, 713.987244, 3077.037109, 2363.049866, 1.541460, 4.751013, 0.653837, 0.268688, 1.439327, 1.793032
matrix_2048_0.txt, 2048, 1, 64, 1, 36624.155212, 2221.946045, 286.634949, 823.498840, 34115.574219, 33292.075378, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 2, 64, 1, 33808.443848, 1101.857056, 1131.155151, 1588.056519, 31575.431641, 29987.375122, 1.083284, 2.016547, 0.253400, 0.518558, 1.080447, 1.110203
matrix_2048_0.txt, 2048, 8, 64, 1, 22221.519531, 482.569092, 864.098877, 2744.129150, 20874.851562, 18130.722412, 1.648139, 4.604410, 0.331716, 0.300095, 1.634291, 1.836224
matrix_2048_0.txt, 2048, 4, 64, 1, 37974.736572, 984.623047, 1630.383057, 1988.671753, 35359.730469, 33371.058716, 0.964435, 2.256646, 0.175808, 0.414095, 0.964814, 0.997633
matrix_128_0.txt, 128, 1, 128, 1, 18.532127, 9.605059, 1.351070, 0.876112, 7.575998, 6.699887, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 128, 1, 99.711864, 36.000961, 4.909949, 4.362087, 58.800953, 54.438866, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 128, 1, 77.096774, 21.064915, 4.581965, 19.793953, 51.449894, 31.655941, 1.293336, 1.709050, 1.071593, 0.220370, 1.142879, 1.719709
matrix_512_0.txt, 512, 1, 128, 1, 731.534119, 152.636932, 18.440094, 38.962868, 560.457092, 521.494225, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 2, 128, 1, 591.635111, 72.124077, 15.569078, 108.257111, 503.941956, 395.684845, 1.236461, 2.116311, 1.184399, 0.359912, 1.112146, 1.317953
matrix_512_0.txt, 512, 4, 128, 1, 709.755053, 65.906998, 16.819002, 181.002655, 627.029053, 446.026398, 1.030685, 2.315945, 1.096379, 0.215262, 0.893829, 1.169200
matrix_1024_0.txt, 1024, 1, 128, 1, 5025.156113, 573.506897, 72.488083, 195.670319, 4379.161133, 4183.490814, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 16, 32, 1, 1109.608820, 17.880915, 47.127930, 450.194763, 1044.599976, 594.405212, 0.646808, 7.850829, 0.389472, 0.084954, 0.535103, 0.876040
matrix_1024_0.txt, 1024, 2, 128, 1, 4436.495907, 280.774933, 63.874050, 404.656464, 4091.846924, 3687.190460, 1.132686, 2.042586, 1.134858, 0.483546, 1.070216, 1.134601
matrix_1024_0.txt, 1024, 4, 128, 1, 5000.228889, 242.603943, 83.501900, 592.864929, 4674.123047, 4081.258118, 1.004985, 2.363964, 0.868100, 0.330041, 0.936895, 1.025049
matrix_1024_0.txt, 1024, 8, 128, 1, 3299.689056, 122.255028, 53.816109, 723.621277, 3123.617920, 2399.996643, 1.522918, 4.691071, 1.346957, 0.270404, 1.401952, 1.743124
matrix_1024_0.txt, 1024, 16, 32, 1, 3405.894928, 60.164001, 153.104950, 849.981628, 3192.625977, 2342.644348, 1.489134, 9.679492, 0.476915, 0.230606, 1.383331, 1.801574
matrix_2048_0.txt, 2048, 1, 128, 1, 36737.008453, 2304.451904, 286.497955, 815.872070, 34146.058594, 33330.186523, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 2, 128, 1, 32714.691589, 1117.257935, 528.798889, 1295.779663, 31068.634766, 29772.855103, 1.122951, 2.062596, 0.541790, 0.629638, 1.099052, 1.119482
matrix_2048_0.txt, 2048, 16, 32, 1, 35864.488159, 240.117065, 20117.822266, 3258.330811, 15506.548828, 12248.218018, 1.030482, 10.602999, 0.014247, 0.255092, 2.200691, 2.718269
matrix_2048_0.txt, 2048, 4, 128, 1, 36797.193237, 965.408936, 550.592896, 1869.904907, 35281.191406, 33411.286499, 0.998364, 2.387022, 0.520345, 0.436317, 0.967826, 0.997573
matrix_2048_0.txt, 2048, 8, 128, 1, 21489.564423, 493.234894, 283.476013, 2316.235596, 20712.853516, 18396.617920, 1.709528, 4.672119, 1.010660, 0.352241, 1.648544, 1.811756
matrix_128_0.txt, 128, 1, 1, 0, 19.544937, 10.282931, 1.384916, 0.898611, 7.877090, 6.978479, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 1, 0, 102.893902, 40.542004, 4.791920, 4.133873, 57.559978, 53.426105, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 1, 0, 725.574759, 151.430908, 17.645926, 37.976055, 556.497925, 518.521870, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 1, 0, 5118.759117, 636.966003, 69.627098, 193.785339, 4412.166016, 4218.380676, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 1, 0, 97.682953, 40.865955, 41.425087, 10.990797, 15.391911, 4.401114, 0.200086, 0.251628, 0.033434, 0.081796, 0.511762, 1.585508
matrix_2048_0.txt, 2048, 1, 1, 0, 36860.936676, 2405.447998, 275.473053, 803.104309, 34180.015625, 33376.911316, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 1, 0, 150.332108, 41.203999, 42.891026, 46.433178, 66.237083, 19.803905, 0.684445, 0.983934, 0.111725, 0.089031, 0.869000, 2.697751
matrix_512_0.txt, 512, 2, 1, 0, 779.222939, 150.593979, 50.215935, 363.951965, 578.413025, 214.461060, 0.931152, 1.005558, 0.351402, 0.104343, 0.962112, 2.417791
matrix_1024_0.txt, 1024, 2, 1, 0, 4944.261688, 627.190918, 76.230927, 2365.733398, 4240.839844, 1875.106445, 1.035293, 1.015586, 0.913369, 0.081913, 1.040399, 2.249675
matrix_128_0.txt, 128, 4, 1, 0, 196.681995, 40.634972, 122.953026, 21.892811, 33.093998, 11.201187, 0.099374, 0.253058, 0.011264, 0.041064, 0.238019, 0.622970
matrix_1024_0.txt, 1024, 16, 64, 1, 3664.242699, 63.152893, 85.960899, 983.361816, 3515.128906, 2531.767090, 1.395612, 9.690197, 0.849607, 0.195086, 1.259943, 1.673544
matrix_2048_0.txt, 2048, 2, 1, 0, 35578.351074, 2346.716064, 293.506104, 17516.945312, 32938.128906, 15421.183594, 1.036050, 1.025027, 0.938560, 0.045847, 1.037704, 2.164355
matrix_256_0.txt, 256, 4, 1, 0, 261.414761, 42.270893, 124.590958, 64.432289, 94.552910, 30.120621, 0.393604, 0.959100, 0.038462, 0.064160, 0.608760, 1.773735
matrix_512_0.txt, 512, 4, 1, 0, 919.278168, 157.148010, 127.881073, 446.874329, 634.249084, 187.374756, 0.789288, 0.963620, 0.137988, 0.084981, 0.877412, 2.767299
matrix_2048_0.txt, 2048, 16, 64, 1, 17524.583984, 244.937958, 410.226105, 3972.989746, 16869.419922, 12896.430176, 2.089873, 9.071465, 0.698724, 0.207274, 2.022332, 2.581495
matrix_1024_0.txt, 1024, 4, 1, 0, 5283.273270, 614.728882, 147.743118, 3228.674805, 4520.801270, 1292.126465, 0.968861, 1.036174, 0.471271, 0.060020, 0.975970, 3.264681
matrix_128_0.txt, 128, 8, 1, 0, 417.581108, 38.999039, 279.842041, 43.973900, 98.740028, 54.766129, 0.046805, 0.263673, 0.004949, 0.020444, 0.079775, 0.127415
matrix_2048_0.txt, 2048, 4, 1, 0, 35310.958679, 2377.788818, 369.539001, 23870.236328, 32563.630859, 8693.394531, 1.043895, 1.011632, 0.745450, 0.033645, 1.049638, 3.839342
matrix_256_0.txt, 256, 8, 1, 0, 522.520130, 42.878056, 283.437988, 83.689163, 196.204086, 112.514923, 0.196919, 0.945519, 0.016907, 0.049397, 0.293368, 0.474835
matrix_512_0.txt, 512, 8, 1, 0, 1126.303970, 154.449936, 290.240997, 397.217285, 681.613037, 284.395752, 0.644209, 0.980454, 0.060798, 0.095605, 0.816443, 1.823241
matrix_1024_0.txt, 1024, 8, 1, 0, 5008.988129, 634.304993, 302.290070, 3009.183594, 4072.393066, 1063.209473, 1.021915, 1.004195, 0.230332, 0.064398, 1.083433, 3.967592
matrix_2048_0.txt, 2048, 8, 1, 0, 31932.577972, 2586.916992, 419.912933, 23974.191406, 28925.748047, 4951.556641, 1.154336, 0.929851, 0.656024, 0.033499, 1.181647, 6.740691
matrix_128_0.txt, 128, 1, 2, 0, 18.965896, 10.123068, 1.383934, 0.825984, 7.458895, 6.632911, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 2, 0, 102.653993, 40.410908, 4.830121, 4.238141, 57.412964, 53.174823, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 2, 0, 741.410034, 159.015015, 18.113892, 38.991154, 564.281128, 525.289974, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 2, 0, 5068.407265, 616.191101, 72.426125, 191.376556, 4379.790039, 4188.413483, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 2, 0, 175.028029, 39.640057, 120.312889, 10.008373, 15.075084, 5.066710, 0.108360, 0.255373, 0.011503, 0.082531, 0.494790, 1.309133
matrix_2048_0.txt, 2048, 1, 2, 0, 36914.496643, 2431.272949, 289.004944, 793.659607, 34194.218750, 33400.559143, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 2, 0, 227.724998, 41.710022, 122.148018, 35.825348, 63.866959, 28.041611, 0.450781, 0.968856, 0.039542, 0.118296, 0.898947, 1.896289
matrix_512_0.txt, 512, 2, 2, 0, 838.211044, 172.022964, 124.290070, 242.337219, 541.898010, 299.560791, 0.884515, 0.924382, 0.145740, 0.160896, 1.041305, 1.753534
matrix_1024_0.txt, 1024, 2, 2, 0, 4898.595947, 598.785034, 140.329956, 1370.999634, 4159.480957, 2788.481323, 1.034665, 1.029069, 0.516112, 0.139589, 1.052966, 1.502041
matrix_128_0.txt, 128, 4, 2, 0, 350.455074, 39.621933, 280.074066, 19.275576, 30.759075, 11.483500, 0.054118, 0.255490, 0.004942, 0.042852, 0.242498, 0.577611
matrix_256_0.txt, 256, 4, 2, 0, 426.495037, 43.041088, 287.724976, 57.135002, 95.728973, 38.593971, 0.240692, 0.938894, 0.016787, 0.074175, 0.599745, 1.377806
matrix_512_0.txt, 512, 4, 2, 0, 1071.627975, 151.672043, 286.119995, 326.425629, 633.835938, 307.410309, 0.691854, 1.048413, 0.063309, 0.119448, 0.890264, 1.708759
matrix_2048_0.txt, 2048, 2, 2, 0, 34979.328186, 2465.278809, 290.316956, 9346.536133, 32223.732422, 22877.196289, 1.055323, 0.986206, 0.995481, 0.084915, 1.061150, 1.459994
matrix_1024_0.txt, 1024, 4, 2, 0, 5614.253052, 640.182922, 293.864075, 1990.316895, 4680.206055, 2689.889160, 0.902775, 0.962523, 0.246461, 0.096154, 0.935811, 1.557095
matrix_128_0.txt, 128, 1, 4, 0, 18.671992, 9.822074, 1.368992, 0.836615, 7.480926, 6.644310, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 4, 0, 101.540133, 38.813087, 4.739004, 4.289461, 57.988041, 53.698580, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 4, 0, 738.300789, 158.043900, 18.485954, 39.166382, 561.770935, 522.604553, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 4, 2, 0, 37549.543823, 2443.154785, 388.060913, 13116.076172, 34718.328125, 21602.251953, 0.983088, 0.995137, 0.744741, 0.060510, 0.984904, 1.546161
matrix_128_0.txt, 128, 8, 2, 0, 737.275776, 39.230946, 600.169922, 39.810493, 97.874908, 58.064415, 0.025724, 0.258036, 0.002306, 0.020748, 0.076210, 0.114235
matrix_256_0.txt, 256, 8, 2, 0, 867.546780, 42.487972, 611.234924, 93.793289, 213.823883, 120.030594, 0.118327, 0.951116, 0.007902, 0.045184, 0.268506, 0.443012
matrix_2048_0.txt, 2048, 16, 128, 1, 135623.701691, 252.396042, 170.540024, 105385.335938, 135200.765625, 29815.429688, 0.270875, 9.130301, 1.679946, 0.007742, 0.252558, 1.117884
matrix_512_0.txt, 512, 8, 2, 0, 1379.095169, 158.868057, 608.243042, 286.694244, 611.984070, 325.289825, 0.537606, 1.000925, 0.029781, 0.136002, 0.922052, 1.614837
matrix_1024_0.txt, 1024, 8, 2, 0, 5238.246887, 642.652954, 608.906921, 1736.628784, 3986.687012, 2250.058228, 0.967577, 0.958824, 0.118944, 0.110200, 1.098604, 1.861469
matrix_1024_0.txt, 1024, 1, 4, 0, 5040.983101, 595.136047, 72.930061, 192.617096, 4372.916992, 4180.299896, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 8, 2, 0, 30150.104065, 2578.122070, 654.189026, 14160.333984, 26917.792969, 12757.458984, 1.224357, 0.943040, 0.441776, 0.056048, 1.270320, 2.618120
matrix_128_0.txt, 128, 2, 4, 0, 337.022165, 40.070122, 280.899048, 9.462200, 16.052996, 6.590796, 0.055403, 0.245120, 0.004874, 0.088457, 0.466019, 1.008073
matrix_128_0.txt, 128, 16, 1, 0, 850.415924, 39.586914, 601.367065, 73.849144, 209.461945, 135.612801, 0.022983, 0.259758, 0.002303, 0.012173, 0.037606, 0.051455
matrix_256_0.txt, 256, 16, 1, 0, 1079.076035, 47.510086, 603.805969, 156.702057, 427.759979, 271.057922, 0.095354, 0.853335, 0.007936, 0.026381, 0.134561, 0.197102
matrix_2048_0.txt, 2048, 1, 4, 0, 36992.094513, 2500.999023, 289.036896, 822.408386, 34202.058594, 33379.650208, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 4, 0, 377.403194, 42.217110, 281.291046, 26.463699, 53.895039, 27.431339, 0.269049, 0.919367, 0.016847, 0.162071, 1.075943, 1.957578
matrix_512_0.txt, 512, 2, 4, 0, 973.310211, 160.070099, 289.447083, 177.916687, 523.793030, 345.876343, 0.758546, 0.987342, 0.063867, 0.220137, 1.072506, 1.510959
matrix_1024_0.txt, 1024, 2, 4, 0, 5034.033936, 584.007996, 293.525940, 949.974731, 4156.500000, 3206.525269, 1.001380, 1.019055, 0.248462, 0.202760, 1.052067, 1.303685
matrix_128_0.txt, 128, 4, 4, 0, 673.365822, 40.688988, 600.824890, 19.410179, 31.851944, 12.441765, 0.027729, 0.241392, 0.002279, 0.043122, 0.234868, 0.534008
matrix_512_0.txt, 512, 16, 1, 0, 1818.781143, 163.294998, 608.407043, 489.540222, 1047.079102, 557.538879, 0.398935, 0.927346, 0.029004, 0.077575, 0.531477, 0.930019
matrix_1024_0.txt, 1024, 16, 1, 0, 5125.608032, 657.860046, 627.454041, 2273.326172, 3840.293945, 1566.967773, 0.998664, 0.968239, 0.110967, 0.085243, 1.148914, 2.692066
matrix_2048_0.txt, 2048, 2, 4, 0, 34493.292908, 2338.040039, 322.375916, 5387.656250, 31832.876953, 26445.220703, 1.072443, 1.069699, 0.896584, 0.152647, 1.074426, 1.262219
matrix_256_0.txt, 256, 4, 4, 0, 739.167137, 41.873100, 600.918030, 53.069599, 96.376007, 43.306408, 0.137371, 0.926920, 0.007886, 0.080818, 0.601685, 1.239978
matrix_512_0.txt, 512, 4, 4, 0, 1387.725052, 150.421890, 603.751099, 256.594299, 633.552063, 376.957764, 0.532023, 1.050672, 0.030619, 0.152638, 0.886701, 1.386375
matrix_2048_0.txt, 2048, 16, 1, 0, 24540.507690, 2597.187012, 625.555054, 14972.482422, 21317.765625, 6345.283203, 1.502045, 0.926174, 0.440366, 0.053639, 1.603358, 5.260114
matrix_1024_0.txt, 1024, 4, 4, 0, 5893.150024, 631.035889, 614.802124, 1221.737061, 4647.312012, 3425.574951, 0.855397, 0.943110, 0.118624, 0.157658, 0.940956, 1.220321
matrix_2048_0.txt, 2048, 4, 4, 0, 38024.661682, 2355.958984, 642.023010, 7298.849609, 35026.679688, 27727.830078, 0.972845, 1.061563, 0.450197, 0.112676, 0.976457, 1.203832
matrix_128_0.txt, 128, 8, 4, 0, 1380.905033, 40.059933, 1251.314087, 35.460293, 89.531013, 54.070721, 0.013522, 0.245183, 0.001094, 0.023604, 0.083558, 0.122876
matrix_256_0.txt, 256, 8, 4, 0, 1483.025005, 42.542110, 1240.188965, 83.806747, 200.293930, 116.487183, 0.068468, 0.912343, 0.003821, 0.051177, 0.289515, 0.460986
matrix_512_0.txt, 512, 8, 4, 0, 2028.918945, 154.275940, 1265.321045, 260.638123, 609.321960, 348.683838, 0.363889, 1.024424, 0.014610, 0.150270, 0.921961, 1.498793
matrix_1024_0.txt, 1024, 8, 4, 0, 5167.380005, 612.148926, 1245.177124, 1148.439209, 3310.053955, 2161.614746, 0.975539, 0.972208, 0.058570, 0.167721, 1.321101, 1.933878
matrix_128_0.txt, 128, 1, 8, 0, 19.256129, 10.267045, 1.375035, 0.825066, 7.614049, 6.788983, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 8, 4, 0, 26326.835938, 2503.377930, 1204.915039, 7612.712891, 22618.542969, 15005.830078, 1.405110, 0.999050, 0.239882, 0.108031, 1.512125, 2.224445
matrix_256_0.txt, 256, 1, 8, 0, 102.276893, 38.882927, 4.694885, 4.495414, 58.699081, 54.203667, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 8, 0, 732.276987, 153.566101, 18.498972, 37.359074, 560.211914, 522.852840, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 8, 0, 5098.140175, 596.421936, 72.786110, 192.728058, 4428.932129, 4236.204071, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 8, 0, 418.121059, 40.366974, 361.190063, 9.514531, 16.564022, 7.049491, 0.046054, 0.254342, 0.003807, 0.086709, 0.459671, 0.963048
matrix_128_0.txt, 128, 16, 2, 0, 1482.197807, 39.568947, 1238.397949, 75.317131, 204.230911, 128.913780, 0.012796, 0.255832, 0.001118, 0.010967, 0.036522, 0.051453
matrix_256_0.txt, 256, 16, 2, 0, 1699.584015, 46.384888, 1249.524048, 148.737457, 403.675079, 254.937622, 0.060399, 0.871210, 0.003865, 0.028493, 0.142226, 0.208580
matrix_2048_0.txt, 2048, 1, 8, 0, 36710.971405, 2362.010010, 287.598114, 808.525452, 34061.363281, 33252.837830, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 8, 0, 696.232265, 41.471115, 600.940063, 23.789097, 53.821087, 30.031990, 0.146901, 0.937592, 0.007813, 0.188952, 1.090632, 1.804875
matrix_512_0.txt, 512, 2, 8, 0, 1277.878128, 148.518021, 614.962097, 149.390991, 514.398010, 365.007019, 0.573041, 1.033989, 0.030082, 0.250075, 1.089063, 1.432446
matrix_1024_0.txt, 1024, 2, 8, 0, 5256.372070, 586.562012, 605.278076, 617.712158, 4064.531982, 3446.819824, 0.969897, 1.016810, 0.120252, 0.312003, 1.089654, 1.229018
matrix_128_0.txt, 128, 4, 8, 0, 356.868023, 39.513073, 284.484070, 20.692158, 32.870880, 12.178722, 0.053958, 0.259838, 0.004833, 0.039870, 0.231634, 0.557448
matrix_512_0.txt, 512, 16, 2, 0, 2402.911102, 172.210968, 1253.322144, 399.381134, 977.377991, 577.996857, 0.308547, 0.923373, 0.014453, 0.097629, 0.577342, 0.908811
matrix_2048_0.txt, 2048, 2, 8, 0, 34710.275940, 2378.000000, 616.818909, 3408.997803, 31715.457031, 28306.459229, 1.057640, 0.993276, 0.466260, 0.237174, 1.073967, 1.174744
matrix_256_0.txt, 256, 4, 8, 0, 1064.697735, 41.494976, 934.463867, 47.677551, 88.738892, 41.061340, 0.096062, 0.937053, 0.005024, 0.094279, 0.661480, 1.320074
matrix_512_0.txt, 512, 4, 8, 0, 2013.903870, 149.500916, 1240.937988, 215.744400, 623.464966, 407.720566, 0.363611, 1.027191, 0.014907, 0.173163, 0.898546, 1.282381
matrix_1024_0.txt, 1024, 4, 8, 0, 6571.504700, 626.926941, 1256.175903, 956.171631, 4688.401855, 3732.230225, 0.775795, 0.951342, 0.057943, 0.201562, 0.944657, 1.135033
matrix_1024_0.txt, 1024, 16, 2, 0, 5446.351807, 656.272095, 1254.675903, 1659.685303, 3535.403809, 1875.718506, 0.930606, 0.938926, 0.057725, 0.115309, 1.238837, 2.232965
matrix_128_0.txt, 128, 1, 16, 0, 18.896959, 9.998058, 1.383016, 0.832116, 7.515885, 6.683769, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 4, 8, 0, 38751.211914, 2422.966064, 1274.613037, 4528.961914, 35053.632812, 30524.670898, 0.947350, 0.974842, 0.225636, 0.178523, 0.971693, 1.089376
matrix_128_0.txt, 128, 8, 8, 0, 138.114964, 39.246002, 8.957059, 39.366356, 89.911903, 50.545547, 0.139420, 0.261606, 0.153510, 0.020957, 0.084683, 0.134314
matrix_2048_0.txt, 2048, 16, 2, 0, 21993.737793, 2710.215088, 1126.260986, 8721.309570, 18157.261719, 9435.952148, 1.678409, 0.897077, 0.256606, 0.091002, 1.883226, 3.539713
matrix_256_0.txt, 256, 8, 8, 0, 2784.256802, 42.262920, 2541.452881, 92.724487, 200.541000, 107.816513, 0.036734, 0.920026, 0.001847, 0.048477, 0.292703, 0.502743
matrix_512_0.txt, 512, 8, 8, 0, 3269.862991, 156.052078, 2519.919922, 230.229050, 593.890991, 363.661942, 0.223947, 0.984069, 0.007341, 0.162269, 0.943291, 1.437745
matrix_1024_0.txt, 1024, 8, 8, 0, 6344.111145, 654.947083, 2550.015869, 851.052307, 3139.148193, 2288.095886, 0.803602, 0.910642, 0.028543, 0.226458, 1.410871, 1.851410
matrix_256_0.txt, 256, 1, 16, 0, 103.440794, 38.950932, 4.728938, 5.135122, 59.760925, 54.625803, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 8, 8, 0, 28893.555176, 2571.256104, 2488.961182, 5819.100098, 23833.337891, 18014.237793, 1.270559, 0.918621, 0.115549, 0.138943, 1.429148, 1.845920
matrix_512_0.txt, 512, 1, 16, 0, 729.968925, 149.265121, 17.829903, 38.113056, 562.873901, 524.760845, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 16, 0, 5092.050072, 610.573059, 72.600060, 192.589401, 4408.876953, 4216.287552, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 16, 0, 56.195065, 39.656048, 2.484055, 8.588137, 14.054963, 5.466826, 0.336275, 0.252118, 0.556751, 0.096878, 0.534758, 1.222647
matrix_128_0.txt, 128, 16, 4, 0, 268.206024, 39.824108, 37.076878, 73.818909, 191.305038, 117.486130, 0.069618, 0.246635, 0.036923, 0.011339, 0.039105, 0.056551
matrix_256_0.txt, 256, 16, 4, 0, 2974.066879, 44.887894, 2529.064941, 164.252548, 400.114044, 235.861496, 0.034142, 0.864665, 0.001874, 0.026112, 0.144929, 0.227672
matrix_2048_0.txt, 2048, 1, 16, 0, 36854.372437, 2432.531982, 286.863892, 810.850464, 34134.976562, 33324.126099, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 16, 0, 422.809967, 41.862942, 325.839935, 23.476913, 55.107090, 31.630177, 0.244651, 0.930441, 0.014513, 0.218726, 1.084452, 1.727022
matrix_512_0.txt, 512, 2, 16, 0, 1587.999817, 150.239929, 927.217957, 130.147446, 510.541931, 380.394485, 0.459678, 0.993511, 0.019230, 0.292845, 1.102503, 1.379518
matrix_1024_0.txt, 1024, 2, 16, 0, 5938.708252, 596.480103, 1243.174927, 555.584900, 4099.053223, 3543.468323, 0.857434, 1.023627, 0.058399, 0.346642, 1.075584, 1.189876
matrix_128_0.txt, 128, 4, 16, 0, 75.729038, 40.007107, 5.087961, 18.218204, 30.633970, 12.415766, 0.249534, 0.249906, 0.271818, 0.045669, 0.245349, 0.538348
matrix_512_0.txt, 512, 16, 4, 0, 3691.185211, 165.313080, 2529.216064, 420.839203, 996.656067, 575.816864, 0.200017, 0.956028, 0.007309, 0.093066, 0.563656, 0.907589
matrix_1024_0.txt, 1024, 16, 4, 0, 6529.675171, 656.672974, 2539.923096, 1340.989624, 3333.079102, 1992.089478, 0.772011, 0.906290, 0.028713, 0.143638, 1.311975, 2.098450
matrix_2048_0.txt, 2048, 2, 16, 0, 34912.435791, 2471.630127, 1249.333008, 2214.616699, 31191.472656, 28976.855957, 1.055623, 0.984181, 0.229614, 0.366136, 1.094369, 1.150026
matrix_256_0.txt, 256, 4, 16, 0, 466.636990, 42.080090, 335.354889, 44.155743, 89.202011, 45.046268, 0.221673, 0.925640, 0.014101, 0.116293, 0.669951, 1.212664
matrix_512_0.txt, 512, 4, 16, 0, 2151.023987, 158.290039, 1371.252930, 201.397324, 621.481018, 420.083694, 0.339359, 0.942984, 0.013003, 0.189243, 0.905698, 1.249182
matrix_1024_0.txt, 1024, 4, 16, 0, 7548.806946, 590.136047, 2293.126953, 762.483521, 4665.543945, 3903.060425, 0.674550, 1.034631, 0.031660, 0.252581, 0.944987, 1.080252
matrix_128_0.txt, 128, 8, 16, 0, 151.370803, 40.153957, 8.427928, 43.613461, 102.788918, 59.175457, 0.124839, 0.248992, 0.164097, 0.019077, 0.073121, 0.112952
matrix_2048_0.txt, 2048, 4, 16, 0, 40489.972412, 2401.645020, 2526.925049, 3042.022705, 35561.402344, 32519.379639, 0.910210, 1.012861, 0.113523, 0.266550, 0.959888, 1.024747
matrix_256_0.txt, 256, 8, 16, 0, 261.276205, 42.406029, 18.131117, 87.755623, 200.739059, 112.983437, 0.395907, 0.918525, 0.260822, 0.058515, 0.297705, 0.483487
matrix_512_0.txt, 512, 8, 16, 0, 5848.567169, 158.386932, 5085.902344, 232.978256, 604.277893, 371.299637, 0.124812, 0.942407, 0.003506, 0.163590, 0.931482, 1.413309
matrix_1024_0.txt, 1024, 8, 16, 0, 8863.547119, 631.875000, 5121.555176, 778.863831, 3110.116943, 2331.253113, 0.574493, 0.966288, 0.014175, 0.247269, 1.417592, 1.808593
matrix_128_0.txt, 128, 1, 32, 0, 19.215756, 10.358911, 1.386949, 0.821042, 7.469896, 6.648854, 1.0, 1.0, 1.0, 1.0
